contrast_0deg,contrast_45deg,contrast_90deg,contrast_135deg,dissimilarity_0deg,dissimilarity_45deg,dissimilarity_90deg,dissimilarity_135deg,homogeneity_0deg,homogeneity_45deg,homogeneity_90deg,homogeneity_135deg,energy_0deg,energy_45deg,energy_90deg,energy_135deg,correlation_0deg,correlation_45deg,correlation_90deg,correlation_135deg,R_mean,G_mean,B_mean,R_std,G_std,B_std,H_mean,S_mean,V_mean,H_std,S_std,V_std,HuMoment_1,HuMoment_2,HuMoment_3,HuMoment_4,HuMoment_5,HuMoment_6,HuMoment_7,Class
4510.357623320547,4875.56946650962,4738.945527708873,4900.039654930547,45.40867232545387,47.52389953548748,46.63050528509547,47.69719881759702,0.2552952638645647,0.25328911370656776,0.2560793069610336,0.25224533222489814,0.19945298092852073,0.19864850029217176,0.200872159077479,0.19832898233318844,0.5531813159382564,0.5167864378550261,0.5305168983872801,0.5143428853747277,50.66615513392857,88.33153300382654,68.18233816964286,57.58154273193748,76.33732270196035,67.45252322035506,39.702706473214285,120.6430365114796,88.5670240752551,25.994035030213475,88.65742753795931,76.21966512967244,0.0017925100324808372,3.3650095288527155e-07,1.6842153799045611e-10,8.506708385434007e-11,1.0023262651318047e-20,1.168406044894986e-14,-1.7919732831338654e-21,Padat
4510.357623320547,4875.56946650962,4738.945527708873,4900.039654930547,45.40867232545387,47.52389953548748,46.63050528509547,47.69719881759702,0.2552952638645647,0.25328911370656776,0.2560793069610336,0.25224533222489814,0.19945298092852073,0.19864850029217176,0.200872159077479,0.19832898233318844,0.5531813159382564,0.5167864378550261,0.5305168983872801,0.5143428853747277,50.66615513392857,88.33153300382654,68.18233816964286,57.58154273193748,76.33732270196035,67.45252322035506,39.702706473214285,120.6430365114796,88.5670240752551,25.994035030213475,88.65742753795931,76.21966512967244,0.0017925100324808372,3.3650095288527155e-07,1.6842153799045611e-10,8.506708385434007e-11,1.0023262651318047e-20,1.168406044894986e-14,-1.7919732831338654e-21,Padat
5767.495235428209,6098.354963904171,6036.630865633349,6395.860061533332,60.3090166560149,62.300951155268166,61.87353859707908,64.24293671701156,0.027686394567875132,0.02670445286883538,0.026415350996441895,0.025715653519308945,0.007905487722870842,0.007711385004725764,0.007925891497931123,0.007712289511431798,0.19403560960227126,0.14850488270435552,0.15862417463326625,0.10692419481709493,79.81222098214286,130.09030213647958,111.4399713010204,56.25419073570664,60.66788764165381,60.64888073629541,41.4736328125,124.90459582270408,130.38962850765307,9.241348680505928,63.578928113424965,60.577946111268155,0.0013940218295544256,4.704202344458734e-10,7.348562208874386e-12,9.19291411565148e-15,-6.531050803443201e-28,-1.4721734171877673e-19,-2.2983644750624235e-27,Padat
4217.001801731695,4517.924571176819,4353.135109707437,4503.162259446913,43.56530269060353,45.401777634786185,44.33582238951484,45.308894206605096,0.26499119736546417,0.26235764106146153,0.26386735772392245,0.2624231618649702,0.20902485019489622,0.2086102705191815,0.2094899710409511,0.208594441860239,0.5547181515964121,0.522880916167691,0.5402861585849251,0.5244393769879981,47.59701849489796,83.55945073341837,64.75119579081633,55.28254076555634,74.03746652652364,65.26677311371984,38.6604153380102,118.6356425382653,83.79966517857143,26.131059045322576,89.58324408900778,73.92977917977352,0.0018826316325701296,4.077818533512571e-07,2.7589782411209624e-10,9.976001643431726e-11,1.6547133949398497e-20,6.2494107461214e-15,-3.295708014909313e-22,Padat
4217.001801731695,4517.924571176819,4353.135109707437,4503.162259446913,43.56530269060353,45.401777634786185,44.33582238951484,45.308894206605096,0.26499119736546417,0.26235764106146153,0.26386735772392245,0.2624231618649702,0.20902485019489622,0.2086102705191815,0.2094899710409511,0.208594441860239,0.5547181515964121,0.522880916167691,0.5402861585849251,0.5244393769879981,47.59701849489796,83.55945073341837,64.75119579081633,55.28254076555634,74.03746652652364,65.26677311371984,38.6604153380102,118.6356425382653,83.79966517857143,26.131059045322576,89.58324408900778,73.92977917977352,0.0018826316325701296,4.077818533512571e-07,2.7589782411209624e-10,9.976001643431726e-11,1.6547133949398497e-20,6.2494107461214e-15,-3.295708014909313e-22,Padat
4217.001801731695,4517.924571176819,4353.135109707437,4503.162259446913,43.56530269060353,45.401777634786185,44.33582238951484,45.308894206605096,0.26499119736546417,0.26235764106146153,0.26386735772392245,0.2624231618649702,0.20902485019489622,0.2086102705191815,0.2094899710409511,0.208594441860239,0.5547181515964121,0.522880916167691,0.5402861585849251,0.5244393769879981,47.59701849489796,83.55945073341837,64.75119579081633,55.28254076555634,74.03746652652364,65.26677311371984,38.6604153380102,118.6356425382653,83.79966517857143,26.131059045322576,89.58324408900778,73.92977917977352,0.0018826316325701296,4.077818533512571e-07,2.7589782411209624e-10,9.976001643431726e-11,1.6547133949398497e-20,6.2494107461214e-15,-3.295708014909313e-22,Padat
4417.363609066876,4763.746526172918,4624.50696669031,4730.57501659101,44.500260249861206,46.46132035633682,45.650864830259444,46.289871101374985,0.26822514650750917,0.2661158444425042,0.26742252743650513,0.26420583244084245,0.21053913713793238,0.2101183582011155,0.21113129814051526,0.20886169606424523,0.5529819505443413,0.5180022027348167,0.5323831380506571,0.5213552734132731,48.02212213010204,84.37986288265306,65.50129544005102,56.57978007346612,75.57228010032325,66.7810848035775,39.16109295280612,121.15890066964286,84.63277264030613,26.723145257616256,90.23705539075536,75.44475530009893,0.0018694325044007142,4.1018193388285186e-07,3.0383978385469765e-10,1.0315634471183269e-10,1.825253496503305e-20,6.794267288390208e-15,-6.108195942707974e-22,Padat
4477.811979502564,4857.076092422083,4757.508327997256,4850.797582900476,44.348294362610126,46.61813026604765,46.145059256910066,46.70950551992324,0.27574963427584936,0.2731527291202663,0.2748158400545622,0.27241967225540686,0.22103832024213946,0.22045066487529977,0.22120715201734298,0.22005209062801218,0.5554919246923955,0.5178388733462761,0.5278406561651924,0.5184647469120166,48.12041613520408,83.77186304209184,65.20037468112245,57.39672514207461,76.18017638781805,67.50792651058907,38.09707828443877,117.81853874362245,84.0268255739796,26.354980996986672,90.59287550739128,76.06861474779592,0.0018934176763226447,4.1930691815776174e-07,3.709260199105065e-10,1.1688941145730352e-10,2.3371797863596748e-20,-7.918335471532268e-15,6.793821948811382e-21,Padat
4357.493253525616,4779.929055481831,4585.730261052919,4768.661042853375,43.290779148003764,45.76898791450206,44.56294042282851,45.77021456293668,0.2862176451801849,0.28467956019989377,0.2866164208643863,0.28428773224249226,0.22416251660727243,0.22459750650566013,0.2253771148270694,0.2246118599545883,0.5657448444325017,0.5237161103679109,0.5431381497244316,0.5248324424705543,46.562280771683675,80.73626833545919,64.16055484693878,56.90843576165116,75.84021375851161,67.78420018826469,37.300422512755105,118.13227439413265,81.01648198341837,26.87247979664596,91.89804535076627,75.75992551450088,0.0019488687683634825,4.919387853438605e-07,5.373135268561894e-10,1.4210434276184595e-10,3.7696309127441386e-20,-1.0172784592504994e-14,1.099388989651495e-20,Padat
4357.493253525616,4779.929055481831,4585.730261052919,4768.661042853375,43.290779148003764,45.76898791450206,44.56294042282851,45.77021456293668,0.2862176451801849,0.28467956019989377,0.2866164208643863,0.28428773224249226,0.22416251660727243,0.22459750650566013,0.2253771148270694,0.2246118599545883,0.5657448444325017,0.5237161103679109,0.5431381497244316,0.5248324424705543,46.562280771683675,80.73626833545919,64.16055484693878,56.90843576165116,75.84021375851161,67.78420018826469,37.300422512755105,118.13227439413265,81.01648198341837,26.87247979664596,91.89804535076627,75.75992551450088,0.0019488687683634825,4.919387853438605e-07,5.373135268561894e-10,1.4210434276184595e-10,3.7696309127441386e-20,-1.0172784592504994e-14,1.099388989651495e-20,Padat
